qid1	qid2
79340	511422
79340	511423
79340	522320
79351	85098
79351	103412
79351	104720
79351	108296
79351	176925
79351	196640
79353	437056
79353	437057
79354	89458
79356	251212
79361	82403
79361	295781
79362	79363
79362	133499
79363	133499
79370	373533
79373	514612
79388	89936
79388	98110
79388	104112
79388	129278
79391	96722
79393	498952
79394	382787
79395	81848
79395	88601
79395	102278
79395	133808
79395	134971
79395	156974
79395	156975
79395	172390
79395	175269
79395	183615
79395	189931
79395	191225
79395	202602
79395	224686
79395	261989
79395	261990
79395	279325
79395	330195
79395	472969
79395	477715
79396	181588
79403	81887
79403	84081
79403	93405
79403	93406
79403	116443
79403	123300
79403	131253
79403	200239
79406	443869
79409	80516
79409	93481
79409	96545
79409	97965
79409	101802
79409	106903
79409	107831
79409	125925
79409	140822
79409	146425
79409	165270
79409	179879
79409	179880
79409	190332
79409	202257
79409	202258
79409	214184
79409	214327
79409	217438
79409	257258
79409	283978
79409	292482
79409	293035
79409	294001
79409	308643
79409	331460
79409	331461
79409	333998
79409	397227
79409	424271
79412	79413
79422	79423
79422	318254
79423	318254
79424	79425
79430	79431
79432	79433
79434	353171
79436	79437
79441	434436
79448	171575
79448	171576
79448	262359
79448	269451
79449	79450
79449	143286
79449	292643
79450	143286
79450	292643
79451	298706
79451	382075
79454	259657
79469	79470
79469	106624
79469	237103
79470	106624
79470	237103
79475	79476
79475	94032
79476	94032
79477	79478
79477	391001
79478	391001
79479	347926
79487	80440
79487	80722
79487	80779
79487	83628
79487	91206
79487	91844
79487	93519
79487	98263
79487	98264
79487	98452
79487	100843
79487	101999
79487	105882
79487	105883
79487	107492
79487	133426
79487	136896
79487	140021
79487	146547
79487	152766
79487	152767
79487	157977
79487	162765
79487	164702
79487	171256
79487	189337
79487	197017
79487	197922
79487	214006
79487	230980
79487	231298
79487	234325
79487	240163
79487	240601
79487	295282
79487	305582
79487	323799
79487	331120
79487	367829
79487	407860
79487	438139
79487	458478
79487	471022
79487	480900
79487	486893
79488	79489
79498	79499
79498	423472
79499	423472
79502	79791
79502	84825
79502	131814
79502	159282
79502	171740
79502	197654
79502	231838
79502	319370
79502	351917
79502	366752
79502	382931
79502	481387
79506	186611
79506	283697
79507	79508
79507	292917
79508	292917
79511	79512
79513	79514
79513	90507
79513	90508
79514	90507
79514	90508
79519	83811
79519	93957
79519	112321
79519	136200
79519	315517
79520	367319
79525	79526
79528	328265
79529	79530
79529	180521
79529	180905
79529	351144
79529	466641
79529	532251
79530	180521
79530	180905
79530	351144
79530	466641
79530	532251
79531	79532
79531	106686
79531	169569
79531	175059
79532	106686
79532	169569
79532	175059
79534	79535
79536	79537
79542	79543
79542	390621
79542	448594
79543	390621
79543	448594
79544	79545
79555	79556
79558	95350
79558	100321
79558	101737
79558	102535
79558	102536
79558	118915
79558	122585
79558	128021
79558	128022
79558	130570
79558	150015
79558	150648
79558	150649
79558	155947
79558	155948
79558	170910
79558	186966
79558	245591
79558	272831
79558	276725
79558	280380
79558	304867
79558	330072
79558	330073
79558	354059
79558	377825
79558	392205
79558	413133
79558	420304
79558	461239
79558	476213
79558	506904
79558	517898
79558	537464
79562	84075
79562	84076
79562	86825
79562	191156
79562	217835
79562	226671
79562	226672
79562	366782
79562	444422
79563	113686
79563	128918
79563	206784
79563	296661
79563	315332
79568	79569
79568	147120
79569	147120
79572	79573
79572	196011
79573	196011
79576	79577
79576	100936
79576	100937
79576	269944
79577	100936
79577	100937
79577	269944
79586	135203
79586	497663
79588	79589
79590	79591
79590	92242
79590	99289
79590	107397
79590	122312
79590	137072
79590	153808
79590	156831
79590	166638
79590	167012
79590	167013
79590	178347
79590	184733
79590	211783
79590	276197
79590	295179
79590	371306
79590	381308
79590	381309
79590	386968
79590	515058
79591	92242
79591	99289
79591	107397
79591	122312
79591	137072
79591	153808
79591	156831
79591	166638
79591	167012
79591	167013
79591	178347
79591	184733
79591	211783
79591	276197
79591	295179
79591	371306
79591	381308
79591	381309
79591	386968
79591	515058
79592	97447
79592	97448
79592	129554
79593	110707
79594	364343
79594	364344
79596	79986
79596	79987
79596	101085
79596	151644
79596	160730
79612	82963
79612	108634
79612	118328
79612	127004
79612	208802
79612	395896
79614	79615
79616	79617
79616	454280
79617	454280
79623	84018
79623	101698
79623	102414
79623	111297
79623	172278
79623	184289
79623	186355
79623	291075
79623	367890
79623	405955
79626	79627
79629	85766
79633	169776
79633	169777
79633	286585
79633	368049
79638	81764
79638	81765
79638	85374
79638	86872
79638	89119
79638	89120
79638	99125
79638	109489
79638	122390
79638	126028
79638	154703
79638	229245
79638	297771
79641	83393
79641	83674
79641	156510
79642	79643
79650	79651
79650	122765
79650	132763
79650	174145
79651	122765
79651	132763
79651	174145
79666	79667
79666	378397
79667	378397
79669	318754
79674	359311
79675	79676
79675	340398
79676	340398
79677	79678
79677	108610
79678	108610
79681	79682
79685	141310
79685	255582
79685	272060
79690	79691
79690	194118
79691	194118
79692	104562
79692	104563
79696	79697
79696	361364
79697	361364
79698	229766
79698	381495
79702	245479
79702	433868
79704	79705
79706	79707
79706	189121
79706	189122
79707	189121
79707	189122
79708	79709
79708	106539
79709	106539
79714	79715
79714	197817
79715	197817
79718	147442
79721	79722
79721	266972
79721	381898
79722	266972
79722	381898
79723	79724
79725	276986
79725	295023
79725	337184
79725	337185
79725	358054
79729	208004
79729	236015
79729	396421
79731	80700
79731	114105
79731	140185
79731	153687
79731	154940
79731	158584
79731	243401
79732	177653
79736	79737
79738	495996
79740	79741
79740	511751
79741	511751
79745	127638
79745	133293
79745	194520
79745	250494
79745	282455
79748	79749
79750	79751
79750	192256
79751	192256
79756	79757
79760	79761
79762	113783
79762	117171
79762	142299
79767	202583
79771	79772
79773	204759
79773	268690
79776	174864
79776	472031
79778	79779
79778	103181
79778	131787
79778	143075
79778	237283
79778	416759
79779	103181
79779	131787
79779	143075
79779	237283
79779	416759
79780	174175
79780	174176
79780	186755
79785	153031
79785	319640
79788	156275
79791	84825
79791	131814
79791	159282
79791	171740
79791	197654
79791	231838
79791	319370
79791	351917
79791	366752
79791	382931
79791	481387
79792	79793
79792	83585
79792	127751
79792	143794
79792	177028
79792	239449
79792	269120
79792	276532
79792	283324
79792	305724
79792	448824
79793	83585
79793	127751
79793	143794
79793	177028
79793	239449
79793	269120
79793	276532
79793	283324
79793	305724
79793	448824
79797	79798
79801	102945
79801	123991
79803	96925
79803	259376
79805	332123
79807	79808
79809	79810
79818	79819
79818	177235
79818	219927
79819	177235
79819	219927
79822	79823
79822	150545
79822	205059
79823	150545
79823	205059
79824	84895
79824	153191
79825	100938
79825	180537
79825	191368
79825	395878
79826	79827
79826	97723
79827	97723
79828	79829
79828	88569
79829	88569
79830	79831
79830	361976
79831	361976
79832	330976
79836	79837
79836	256394
79837	256394
79840	79841
79840	159681
79840	197567
79840	260686
79841	159681
79841	197567
79841	260686
79846	79847
79848	163690
79848	163691
79848	278932
79853	79854
79853	181153
79853	181154
79853	186895
79853	198775
79853	255565
79853	290840
79854	181153
79854	181154
79854	186895
79854	198775
79854	255565
79854	290840
79857	79858
79857	109390
79857	152527
79858	109390
79858	152527
79859	156417
79859	156418
79861	79862
79861	376122
79862	376122
79863	79864
79863	81949
79863	94449
79863	98782
79863	140681
79863	290889
79863	308339
79863	365181
79864	81949
79864	94449
79864	98782
79864	140681
79864	290889
79864	308339
79864	365181
79873	80913
79873	80914
79873	93475
79873	102127
79873	102128
79873	106485
79873	106486
79873	134960
79873	149924
79873	191426
79873	205005
79873	352683
79873	440088
79873	450446
79873	475504
79883	265451
79887	180010
79887	180011
79887	351774
79890	267433
79890	278349
79890	289352
79890	335940
79891	79892
79891	141256
79891	213014
79891	213015
79892	141256
79892	213014
79892	213015
79893	79894
79898	160557
79898	331731
79898	351041
79898	399546
79898	479698
79899	79900
79899	221961
79899	340389
79900	221961
79900	340389
79904	163382
79904	413680
79908	125710
79910	79911
79910	268252
79910	268253
79911	268252
79911	268253
79914	289268
79917	79918
79924	79925
79924	89413
79925	89413
79928	79929
79928	149084
79928	149085
79928	174881
79928	196763
79928	217860
79928	230446
79928	230447
79928	331577
79928	359749
79929	149084
79929	149085
79929	174881
79929	196763
79929	217860
79929	230446
79929	230447
79929	331577
79929	359749
79934	79935
79934	197753
79935	197753
79943	79944
79947	79948
79949	79950
79949	168971
79949	250647
79950	168971
79950	250647
79951	242809
79951	332480
79952	449541
79953	79954
79953	164986
79953	164987
79953	364890
79954	164986
79954	164987
79954	364890
79955	82685
79955	93139
79955	99280
79955	110075
79955	121905
79955	178056
79955	210147
79955	217983
79958	79959
79958	167159
79958	171858
79958	256088
79958	324774
79959	167159
79959	171858
79959	256088
79959	324774
79964	79965
79966	79967
79966	159283
79967	159283
79975	79976
79975	122405
79976	122405
79983	79984
79983	218735
79984	218735
79986	79987
79986	101085
79986	151644
79986	160730
79987	101085
79987	151644
79987	160730
79988	79989
79999	80000
80008	245542
80010	285512
80014	178851
80025	524048
80030	80031
80030	138947
80030	149231
80030	170961
80030	380969
80031	138947
80031	149231
80031	170961
80031	380969
80035	80036
80035	85741
80036	85741
80043	278330
80043	358176
80050	468420
80051	438448
80053	80054
80056	520640
80064	80065
80064	185637
80064	279772
80065	185637
80065	279772
80066	80067
80068	80069
80068	126681
80068	126682
80068	137103
80068	149384
80068	358634
80069	126681
80069	126682
80069	137103
80069	149384
80069	358634
80070	80071
80072	80073
80074	113316
80074	113317
80074	201055
80079	199615
80079	272147
80079	272148
80079	321103
80089	80090
80089	117433
80089	139086
80089	154032
80089	154033
80089	273912
80089	273913
80089	307601
80089	329521
80089	329522
80089	330745
80090	117433
80090	139086
80090	154032
80090	154033
80090	273912
80090	273913
80090	307601
80090	329521
80090	329522
80090	330745
80091	95577
80091	98621
80091	136548
80091	141264
80091	148440
80091	165069
80091	165601
80091	166752
80091	166753
80091	309818
80091	386340
80091	386341
80091	474461
80096	157024
80096	216287
80097	80098
80120	80121
80128	80129
80134	80135
80136	80137
80139	252945
80142	80143
80146	84700
80146	101252
80146	120027
80146	144140
80146	188519
80146	232201
80146	308253
80147	80148
80151	80152
80151	149436
80151	149437
80151	188585
80151	188586
80151	222238
80151	509652
80152	149436
80152	149437
80152	188585
80152	188586
80152	222238
80152	509652
80153	80301
80153	81027
80153	82022
80153	83500
80153	85165
80153	86522
80153	88319
80153	99661
80153	100806
80153	101260
80153	105925
80153	106997
80153	111301
80153	111905
80153	114804
80153	115459
80153	118125
80153	121509
80153	121510
80153	123836
80153	134237
80153	137496
80153	138134
80153	139754
80153	139755
80153	144396
80153	145489
80153	145914
80153	146730
80153	158845
80153	162836
80153	163624
80153	167858
80153	204524
80153	204525
80153	227601
80153	241356
80153	254281
80153	254282
80153	259519
80153	277944
80153	285352
80153	292392
80153	297580
80153	299890
80153	305640
80153	310176
80153	362986
80153	364063
80153	386010
80153	395381
80153	398273
80153	407036
80153	418888
80153	434585
80153	435893
80153	450453
80153	463432
80153	496165
80153	517514
80154	80155
80156	80157
80156	278309
80157	278309
80167	80168
80167	471170
80168	471170
80172	119535
80172	119536
80177	326660
80178	80179
80182	80183
80182	284398
80183	284398
80190	164131
80194	83530
80194	83531
80194	87797
80194	87798
80194	91290
80194	97930
80194	98492
80194	98493
80194	103922
80194	112252
80194	112726
80194	113449
80194	131784
80194	131785
80194	141025
80194	163938
80194	182684
80194	189245
80194	260749
80194	262568
80194	280273
80194	321368
80194	337903
80194	410245
80194	505343
80194	533892
80195	80196
80199	80200
80199	391386
80200	391386
80203	80204
80203	375367
80204	375367
80211	80212
80211	127392
80211	175952
80211	282969
80212	127392
80212	175952
80212	282969
80219	101152
80219	116927
80219	341342
80225	148082
80225	162408
80225	295649
80232	80233
80232	179625
80233	179625
80234	80235
80236	80237
80241	329951
80241	384527
80245	80246
80250	303900
80253	113055
80253	113056
80253	260571
80253	305929
80256	80257
80258	80259
80260	80261
80266	80267
80266	92403
80267	92403
80277	80278
80277	100622
80278	100622
80283	467939
80284	80285
80291	501692
80297	80298
80299	80300
80299	169045
80299	188341
80299	375781
80300	169045
80300	188341
80300	375781
80301	81027
80301	82022
80301	83500
80301	85165
80301	86522
80301	88319
80301	99661
80301	100806
80301	101260
80301	105925
80301	106997
80301	111301
80301	111905
80301	114804
80301	115459
80301	118125
80301	121509
80301	121510
80301	123836
80301	134237
80301	137496
80301	138134
80301	139754
80301	139755
80301	144396
80301	145489
80301	145914
80301	146730
80301	158845
80301	162836
80301	163624
80301	167858
80301	204524
80301	204525
80301	227601
80301	241356
80301	254281
80301	254282
80301	259519
80301	277944
80301	285352
80301	292392
80301	297580
80301	299890
80301	305640
80301	310176
80301	362986
80301	364063
80301	386010
80301	395381
80301	398273
80301	407036
80301	418888
80301	434585
80301	435893
80301	450453
80301	463432
80301	496165
80301	517514
80302	80303
80302	187362
80303	187362
80308	80309
80310	80311
80310	135861
80310	135862
80311	135861
80311	135862
80314	351730
80319	392448
80323	143260
80323	199763
80323	199764
80326	80327
80328	80329
80336	80337
80338	80339
80340	80341
80343	80344
80343	172139
80343	359578
80343	450654
80344	172139
80344	359578
80344	450654
80355	348770
80370	80371
80374	80375
80381	80382
80381	306185
80382	306185
80383	80384
80383	182199
80383	346579
80384	182199
80384	346579
80389	80390
80389	88291
80389	153400
80389	192679
80390	88291
80390	153400
80390	192679
80395	80396
80395	126984
80396	126984
80399	85201
80399	513204
80400	86139
80400	90992
80400	91617
80400	106499
80400	114267
80400	117008
80400	117169
80400	132291
80400	139911
80400	170241
80400	203497
80400	236271
80400	324359
80400	500761
80400	515744
80400	515745
80405	80406
80409	80410
80411	80412
80411	386490
80412	386490
80413	80414
80428	80429
80428	237498
80429	237498
80432	80433
80432	155612
80432	156674
80433	155612
80433	156674
80440	80722
80440	80779
80440	83628
80440	91206
80440	91844
80440	93519
80440	98263
80440	98264
80440	98452
80440	100843
80440	101999
80440	105882
80440	105883
80440	107492
80440	133426
80440	136896
80440	140021
80440	146547
80440	152766
80440	152767
80440	157977
80440	162765
80440	164702
80440	171256
80440	189337
80440	197017
80440	197922
80440	214006
80440	230980
80440	231298
80440	234325
80440	240163
80440	240601
80440	295282
80440	305582
80440	323799
80440	331120
80440	367829
80440	407860
80440	438139
80440	458478
80440	471022
80440	480900
80440	486893
80449	80450
80451	80452
80451	156658
80452	156658
80454	81588
80454	87132
80454	89546
80454	89547
80454	117180
80454	127922
80454	129972
80454	137217
80454	165873
80454	170676
80454	176268
80454	194015
80454	237164
80454	242154
80454	242155
80454	254812
80454	279554
80454	323656
80454	333006
80454	359352
80454	373535
80454	373536
80454	386552
80454	387467
80454	472363
80459	80460
80461	80462
80461	165078
80462	165078
80467	80468
80467	115018
80467	155304
80467	219648
80467	284133
80468	115018
80468	155304
80468	219648
80468	284133
80470	159836
80483	80484
80485	80486
80485	100162
80485	164851
80486	100162
80486	164851
80488	397455
80489	241722
80498	80499
80500	80501
80514	80515
80516	93481
80516	96545
80516	97965
80516	101802
80516	106903
80516	107831
80516	125925
80516	140822
80516	146425
80516	165270
80516	179879
80516	179880
80516	190332
80516	202257
80516	202258
80516	214184
80516	214327
80516	217438
80516	257258
80516	283978
80516	292482
80516	293035
80516	294001
80516	308643
80516	331460
80516	331461
80516	333998
80516	397227
80516	424271
80522	80523
80522	355887
80523	355887
80524	80525
80530	343504
80532	134697
80532	134892
80532	142912
80532	201255
80539	80540
80539	92615
80539	135056
80539	200083
80539	205368
80540	92615
80540	135056
80540	200083
80540	205368
80545	80546
80547	80548
80551	80552
80551	262817
80551	320718
80552	262817
80552	320718
80555	80556
80559	80560
80566	80567
80571	80572
80573	80574
80576	509104
80577	80578
80579	80580
80588	86695
80588	94040
80588	111085
80588	118831
80588	158630
80588	176250
80588	234882
80588	345024
80588	345025
80592	80593
80596	80597
80598	80599
80602	80603
80616	110187
80616	204839
80616	217296
80616	217297
80616	440502
80619	109504
80619	122694
80619	168520
80621	118351
80621	270348
80640	80641
80640	159868
80640	385614
80641	159868
80641	385614
80646	80647
80650	80651
80659	80660
80659	294165
80660	294165
80667	87924
80667	88506
80667	106080
80667	109640
80667	114745
80667	129226
80667	130893
80667	137238
80667	181538
80667	247726
80667	276416
80667	325925
80667	328327
80667	328328
80670	80671
80670	83226
80670	83227
80670	145014
80670	193927
80670	201957
80670	234431
80670	305346
80671	83226
80671	83227
80671	145014
80671	193927
80671	201957
80671	234431
80671	305346
80672	80673
80682	80683
80682	163037
80682	219079
80683	163037
80683	219079
80686	131063
80686	162075
80686	180801
80686	234491
80686	302210
80686	399503
80686	515809
80687	413157
80699	82358
80699	82359
80699	115318
80699	130600
80700	114105
80700	140185
80700	153687
80700	154940
80700	158584
80700	243401
80701	80702
80701	84400
80701	131331
80701	133061
80701	161645
80701	172269
80701	195581
80701	206486
80701	219946
80701	223932
80701	223933
80701	227908
80701	259940
80701	273496
80701	354148
80701	358244
80701	362902
80701	398190
80701	475038
80702	84400
80702	131331
80702	133061
80702	161645
80702	172269
80702	195581
80702	206486
80702	219946
80702	223932
80702	223933
80702	227908
80702	259940
80702	273496
80702	354148
80702	358244
80702	362902
80702	398190
80702	475038
80713	86358
80713	87268
80713	137715
80713	187854
80713	489339
80716	80717
80716	107002
80716	190838
80716	197776
80717	107002
80717	190838
80717	197776
80718	80719
80718	90675
80719	90675
80720	80721
80722	80779
80722	83628
80722	91206
80722	91844
80722	93519
80722	98263
80722	98264
80722	98452
80722	100843
80722	101999
80722	105882
80722	105883
80722	107492
80722	133426
80722	136896
80722	140021
80722	146547
80722	152766
80722	152767
80722	157977
80722	162765
80722	164702
80722	171256
80722	189337
80722	197017
80722	197922
80722	214006
80722	230980
80722	231298
80722	234325
80722	240163
80722	240601
80722	295282
80722	305582
80722	323799
80722	331120
80722	367829
80722	407860
80722	438139
80722	458478
80722	471022
80722	480900
80722	486893
80723	80724
80723	152500
80723	152501
80724	152500
80724	152501
80727	80728
80727	138784
80727	208839
80727	231801
80728	138784
80728	208839
80728	231801
80731	80732
80731	267812
80732	267812
80746	230419
80749	80750
80761	80762
80761	130542
80761	262544
80762	130542
80762	262544
80763	80764
80763	167019
80764	167019
80767	80768
80767	123855
80767	197292
80767	197293
80767	255701
80767	302631
80767	315197
80767	315198
80767	354272
80767	474100
80768	123855
80768	197292
80768	197293
80768	255701
80768	302631
80768	315197
80768	315198
80768	354272
80768	474100
80773	208658
80773	283432
80779	83628
80779	91206
80779	91844
80779	93519
80779	98263
80779	98264
80779	98452
80779	100843
80779	101999
80779	105882
80779	105883
80779	107492
80779	133426
80779	136896
80779	140021
80779	146547
80779	152766
80779	152767
80779	157977
80779	162765
80779	164702
80779	171256
80779	189337
80779	197017
80779	197922
80779	214006
80779	230980
80779	231298
80779	234325
80779	240163
80779	240601
80779	295282
80779	305582
80779	323799
80779	331120
80779	367829
80779	407860
80779	438139
80779	458478
80779	471022
80779	480900
80779	486893
80781	98814
80781	98815
80781	99641
80781	144067
80781	233676
80788	80789
80788	162511
80788	245422
80789	162511
80789	245422
80792	117204
80797	80798
80799	80800
80799	250205
80800	250205
80801	80802
80803	406072
80812	455638
80814	188345
80817	189749
80817	189750
80821	142546
80821	311401
80821	325122
80821	355680
80821	450170
80821	459866
80822	80823
80822	306476
80823	306476
80830	80831
80836	446507
80837	80838
80841	80842
80841	142830
80841	142831
80841	214553
80841	504402
80842	142830
80842	142831
80842	214553
80842	504402
80845	469041
80852	80853
80855	214238
80855	214239
80863	80864
80867	80868
80869	241263
80872	80873
80872	217640
80873	217640
80881	534653
80882	99720
80882	100550
80882	110272
80882	223338
80882	344721
80887	82629
80887	82630
80887	107329
80887	114950
80887	114951
80887	120903
80887	137299
80887	153098
80887	153099
80887	233389
80887	239260
80889	102983
80889	117449
80889	189941
80891	121844
80891	130160
80891	171601
80891	211398
80903	106643
80903	106644
80903	264181
80910	168598
80913	80914
80913	93475
80913	102127
80913	102128
80913	106485
80913	106486
80913	134960
80913	149924
80913	191426
80913	205005
80913	352683
80913	440088
80913	450446
80913	475504
80914	93475
80914	102127
80914	102128
80914	106485
80914	106486
80914	134960
80914	149924
80914	191426
80914	205005
80914	352683
80914	440088
80914	450446
80914	475504
80926	192377
80926	267353
80927	80928
80927	121520
80927	121521
80927	129480
80927	129481
80927	216989
80927	217196
80927	267745
80927	268775
80927	299373
80927	299374
80927	328108
80928	121520
80928	121521
80928	129480
80928	129481
80928	216989
80928	217196
80928	267745
80928	268775
80928	299373
80928	299374
80928	328108
80929	80930
80937	80938
80940	83941
80943	80944
80946	94113
80946	94114
80946	107870
80946	111229
80946	111680
80946	112494
80946	141322
80946	433021
80947	80948
80947	129245
80947	151365
80947	437830
80948	129245
80948	151365
80948	437830
80951	80952
80959	160337
80960	80961
80964	80965
80974	80975
80974	176963
80975	176963
80984	80985
80984	153506
80984	153507
80985	153506
80985	153507
80988	80989
80988	84225
80989	84225
80992	107663
80992	132025
80992	178548
80992	231588
80993	80994
80995	80996
80995	293708
80996	293708
80999	81000
81001	81002
81005	81006
81013	81014
81013	239745
81014	239745
81017	81018
81017	82435
81018	82435
81024	187738
81027	82022
81027	83500
81027	85165
81027	86522
81027	88319
81027	99661
81027	100806
81027	101260
81027	105925
81027	106997
81027	111301
81027	111905
81027	114804
81027	115459
81027	118125
81027	121509
81027	121510
81027	123836
81027	134237
81027	137496
81027	138134
81027	139754
81027	139755
81027	144396
81027	145489
81027	145914
81027	146730
81027	158845
81027	162836
81027	163624
81027	167858
81027	204524
81027	204525
81027	227601
81027	241356
81027	254281
81027	254282
81027	259519
81027	277944
81027	285352
81027	292392
81027	297580
81027	299890
81027	305640
81027	310176
81027	362986
81027	364063
81027	386010
81027	395381
81027	398273
81027	407036
81027	418888
81027	434585
81027	435893
81027	450453
81027	463432
81027	496165
81027	517514
81032	81033
81042	81043
81042	196747
81042	536435
81043	196747
81043	536435
81052	110338
81052	267298
81055	81056
81055	121770
81055	147357
81055	164622
81055	165255
81055	284630
81055	294838
81055	456448
81056	121770
81056	147357
81056	164622
81056	165255
81056	284630
81056	294838
81056	456448
81057	81058
81057	128564
81057	319349
81058	128564
81058	319349
81062	81063
81072	81073
81076	81077
81076	292969
81077	292969
81079	81080
81079	118288
81079	118289
81079	163316
81079	163317
81079	184478
81079	195724
81079	232711
81080	118288
81080	118289
81080	163316
81080	163317
81080	184478
81080	195724
81080	232711
81081	81082
81090	81091
81104	81105
81109	306046
81110	81111
81110	153266
81110	297200
81111	153266
81111	297200
81112	81113
81112	88456
81112	200901
81113	88456
81113	200901
81116	98721
81116	110595
81116	187654
81116	190848
81116	194287
81117	81118
81117	278809
81118	278809
81129	81130
81136	429686
81136	450730
81137	81138
81137	105024
81138	105024
81143	99116
81143	128884
81143	211682
81143	317131
81145	335149
81146	81147
81148	200118
81148	208219
81151	81152
81154	397426
81155	211423
81155	216031
81155	279063
81156	209522
81165	118695
81165	162155
81165	201025
81165	256112
81165	516217
81176	81177
81176	268698
81177	268698
81186	89967
81186	198946
81186	212628
81186	315431
81186	372189
81186	483889
81189	162722
81195	81196
81199	109998
81199	138206
81199	270941
81199	270942
81199	377682
81199	419695
81200	81201
81204	81205
81204	94555
81204	131700
81204	131701
81204	170896
81204	217620
81204	293739
81204	403125
81205	94555
81205	131700
81205	131701
81205	170896
81205	217620
81205	293739
81205	403125
81206	81207
81206	106578
81206	113315
81206	137674
81206	148960
81206	170707
81206	210505
81206	262670
81206	288344
81206	288345
81206	441955
81206	491447
81207	106578
81207	113315
81207	137674
81207	148960
81207	170707
81207	210505
81207	262670
81207	288344
81207	288345
81207	441955
81207	491447
81208	81209
81212	449478
81212	449479
81212	498452
81213	475870
81214	81215
81216	81217
81224	81225
81233	81234
81241	81242
81247	82962
81247	134339
81247	182980
81247	306703
81253	81254
81255	81256
81265	81266
81265	97583
81266	97583
81267	81268
81267	96897
81267	113756
81267	121794
81267	121795
81267	319756
81267	419941
81268	96897
81268	113756
81268	121794
81268	121795
81268	319756
81268	419941
81269	118103
81269	162102
81269	203835
81272	81273
81272	115473
81273	115473
81275	81276
81277	81278
81279	81280
81279	412200
81280	412200
81283	261295
81285	81286
81293	81294
81293	115277
81294	115277
81303	130078
81303	130079
81303	192935
81306	174180
81306	179568
81306	225047
81306	378738
81306	379810
81311	392373
81321	81322
81321	523013
81322	523013
81323	81324
81323	130523
81323	353678
81324	130523
81324	353678
81333	81334
81333	118236
81334	118236
81336	81337
81346	81347
81354	81355
81354	133848
81354	133849
81354	220256
81354	275093
81355	133848
81355	133849
81355	220256
81355	275093
81358	81359
81358	302852
81359	302852
81362	169377
81362	209337
81370	84065
81370	87832
81370	91597
81370	133491
81370	133492
81370	165979
81370	169172
81370	180504
81370	256076
81370	299124
81370	498867
81370	498868
81371	81372
81376	81377
81383	81384
81383	448550
81384	448550
81385	83195
81385	88834
81385	93145
81385	93146
81385	100431
81385	106091
81385	120229
81385	132922
81385	140488
81385	140581
81385	167907
81385	218253
81385	221900
81385	249733
81385	258354
81385	333813
81385	358965
81385	528360
81400	151470
81407	81408
81412	81413
81412	134307
81413	134307
81421	81422
81428	81429
81428	137148
81429	137148
81430	81431
81433	224689
81433	233736
81433	233737
81434	81435
81448	81449
81450	81451
81450	81703
81450	85780
81450	191586
81450	420435
81451	81703
81451	85780
81451	191586
81451	420435
81456	162668
81456	217880
81456	537290
81459	81460
81459	97925
81459	97926
81459	130736
81459	200838
81460	97925
81460	97926
81460	130736
81460	200838
81461	81462
81461	171027
81462	171027
81467	96798
81471	81472
81473	81474
81487	81488
81487	200031
81487	336699
81488	200031
81488	336699
81495	81496
81495	99131
81495	107533
81495	223100
81496	99131
81496	107533
81496	223100
81499	81500
81499	196827
81500	196827
81501	81502
81503	130004
81503	130586
81503	158987
81503	175216
81508	81509
81511	81512
81513	81514
81513	171301
81513	246593
81514	171301
81514	246593
81520	104629
81520	109071
81520	130137
81520	135463
81520	135464
81520	408110
81524	81525
81530	81531
81530	86415
81531	86415
81535	81536
81535	448255
81536	448255
81537	183375
81537	206459
81540	81541
81540	252989
81541	252989
81548	81549
81550	85103
81550	88278
81550	88279
81550	91642
81550	91869
81550	93471
81550	93472
81550	96627
81550	98251
81550	98252
81550	98860
81550	113000
81550	133558
81550	138801
81550	138802
81550	144674
81550	201402
81550	209181
81550	217662
81550	256947
81550	308128
81550	322009
81550	322010
81550	498101
81550	527808
81557	468072
81558	81559
81565	134735
81565	134736
81565	158943
81565	166110
81566	81567
81570	81571
81573	326873
81581	83157
81581	91559
81581	94183
81581	100682
81586	81587
81586	99908
81587	99908
81588	87132
81588	89546
81588	89547
81588	117180
81588	127922
81588	129972
81588	137217
81588	165873
81588	170676
81588	176268
81588	194015
81588	237164
81588	242154
81588	242155
81588	254812
81588	279554
81588	323656
81588	333006
81588	359352
81588	373535
81588	373536
81588	386552
81588	387467
81588	472363
81600	81601
81600	130323
81600	166493
81601	130323
81601	166493
81607	185550
81608	81609
81613	81614
81621	81622
81625	81626
81625	121306
81626	121306
81646	107297
81646	175480
81664	460768
81665	81666
81665	212312
81666	212312
81667	81668
81674	81675
81682	81683
81694	81695
81700	107052
81700	107053
81700	127659
81700	170004
81700	330293
81700	445652
81700	445653
81703	85780
81703	191586
81703	420435
81704	81705
81708	86042
81708	149579
81708	251517
81708	312438
81710	81711
81710	330627
81711	330627
81716	81717
81716	100944
81716	100945
81716	169810
81716	169811
81716	267749
81717	100944
81717	100945
81717	169810
81717	169811
81717	267749
81719	527554
81722	82195
81722	135922
81722	389917
81722	389918
81722	455245
81733	81734
81744	81745
81748	81749
81752	81753
81756	81757
81759	85345
81759	85735
81759	86569
81759	86570
81759	116754
81759	124477
81759	145902
81759	152534
81759	152535
81759	171287
81759	171288
81759	184855
81759	188263
81759	188264
81759	190903
81759	194480
81759	232017
81759	240666
81759	249117
81759	257082
81759	357256
81764	81765
81764	85374
81764	86872
81764	89119
81764	89120
