qid1	qid2
183694	19769
62072	6425
57359	88319
242572	6582
135985	149559
15730	238442
121510	82022
136351	136352
18053	24390
264878	97100
218652	242552
238669	85594
113237	140451
359210	478956
303048	303049
18953	8462
52182	9873
173635	242941
249471	468444
395541	395542
285536	331561
371932	45715
279674	28987
156759	17537
23975	318368
11476	36435
135284	2986
348571	76887
66410	9827
13216	185774
159600	159601
13756	200163
450453	53467
450069	94587
90748	90749
10523	80454
101414	68126
361687	64319
126311	599
413938	413939
35239	47792
432990	432991
105883	98452
31163	55853
29504	4121
22175	2704
101260	3596
40752	500448
6201	6202
129972	76936
13778	4251
464913	7918
29354	356383
407	45068
206255	436410
25984	27851
16920	44609
215538	25852
295554	403004
46507	523758
3864	73218
356164	365019
246198	343102
168819	175365
532622	532623
27278	53450
132133	409553
152450	152451
12341	96545
119221	179644
1375	5664
325765	325766
2439	55435
201449	419094
103383	31875
17537	47194
197567	47954
172728	46590
396701	51371
105274	325633
15733	18420
17159	172
52837	598
146425	202258
20607	23803
10796	41598
14158	5518
241360	28688
126225	126226
118135	276050
118673	35652
280027	37164
283353	291417
43166	7920
400361	61867
4000	44306
306596	3939
1032	3999
21525	25106
147595	306596
36881	97930
499818	499819
14930	22008
157977	42237
162059	43441
180082	216065
29377	56680
125028	125029
107752	18187
320673	320674
53156	5341
149209	90892
386258	478761
152767	39819
295117	295118
255630	255631
19517	22435
39426	59385
45623	92551
195751	472920
50259	8040
120085	2934
31645	46237
42237	5882
353107	441536
23203	78781
280010	280011
49934	55281
436082	469082
122895	67661
11092	29357
15425	47578
257803	257804
386519	386520
161694	25851
10937	115823
309601	85715
106997	24471
110623	110624
34936	57234
100967	47644
166960	76359
23274	50821
23222	29392
32924	3830
133066	175298
169204	335339
133519	3507
6979	93650
24118	5449
418117	418118
145914	9900
109999	39867
26639	376998
185382	73240
162498	217386
114467	513306
36882	80194
62098	9753
174866	349804
29627	85476
75965	913
242154	51786
26578	281190
107471	18764
286345	3373
260840	260841
105925	146730
171796	202025
315512	315513
56778	9703
29593	29594
197922	34936
290029	290030
16686	43756
129152	22295
44318	65116
163821	69146
341311	504042
271260	271261
75015	75016
102328	345627
111447	240421
111182	43868
185509	61910
22489	68654
130137	135464
108986	187447
22175	48962
152916	452479
19115	35751
381728	73481
108066	524319
103902	103903
15462	356901
12965	162678
108949	34045
328611	39703
242167	336827
46867	99756
223833	491669
115753	47578
111301	24862
195751	52884
39332	77805
3223	429668
131701	4944
436200	436201
36350	65254
41470	41471
25923	49318
207735	92946
125218	157189
341733	341734
184643	27406
24461	489226
34953	66153
254812	51786
183613	77023
18429	324912
37916	4051
7295	87792
535764	535765
136877	35678
504042	74097
70019	96994
235219	50422
25725	477456
319740	525556
159934	478956
1215	7060
116915	459471
300443	94493
11888	51586
170267	438851
324240	324241
24573	470215
134892	61575
244144	244145
1376	67597
58088	58089
194588	194589
324912	39332
152420	50234
10329	74656
107191	22171
295103	295104
507887	507888
66410	69079
10495	421073
146730	41669
170110	312050
133351	30388
11092	241356
146547	230980
164573	28443
183303	398506
1286	58460
116977	299943
139179	15332
15662	288291
320540	76015
412601	47990
293035	62590
26539	71174
149559	71395
94696	94697
120473	14799
19054	99375
6865	6866
29151	294998
490063	58535
119238	48898
148917	5057
28839	534020
42096	42097
120403	54020
313266	59811
51411	7420
366514	490657
271813	527098
74697	74698
259544	259545
403917	95652
11140	2764
38296	456661
101802	76832
5359	69079
150015	392205
104213	446872
101258	13130
23203	44487
153808	99289
3263	97302
194557	194558
132906	149038
10360	90754
123663	123664
209607	339489
136661	136662
191263	191264
140140	140141
20436	45946
125453	249471
409344	409345
439818	439819
199950	295817
283391	9730
306837	306838
431200	431201
194941	75181
492087	492088
306991	39272
20924	77001
11502	61564
28818	48522
466878	482422
60503	9899
41741	423908
106997	3795
371330	371331
150608	34456
330072	47977
199445	257431
39228	521282
1182	52722
15272	29393
157333	157334
213568	327528
331461	43756
62846	62847
166955	9164
112932	44952
396726	46902
196596	66626
39826	39827
79590	99289
151084	181704
22708	3459
231992	364382
303675	336919
27186	5671
480710	480711
175831	9628
129276	129277
135284	4051
74224	74547
209616	23105
35226	91715
446872	94668
177153	404749
173160	485664
14297	324912
36296	9849
117263	12854
13068	81759
148699	148700
416769	416770
470564	91591
163455	22742
2438	376998
250815	58428
26511	84258
278451	44694
100250	203741
115805	38338
107831	6290
48346	62742
212875	45508
107883	43316
278690	278691
164662	164663
354789	363125
182544	34777
106710	60231
104979	235329
29354	3153
7016	9900
525973	525974
222227	222228
10564	62741
116964	494502
294037	294038
129979	388892
45535	65401
518258	518259
18566	32350
126618	445359
125453	47383
140021	14288
327567	327568
48085	75338
179603	3442
42047	76916
129216	57405
102817	78416
11476	13113
257650	85355
4507	8685
140327	41716
197987	283908
12060	19982
234438	96708
230980	65294
359989	412601
24471	3595
29274	41197
22217	233333
148299	66348
67403	6802
301106	331252
23454	271984
26093	62297
165979	46744
30577	30578
123836	9036
208963	208964
235699	6930
110243	394804
41575	524812
30920	98110
27459	91844
142703	212841
468143	47750
158277	261304
145013	52933
466281	466282
10562	418888
19892	46992
32079	32080
137496	241356
16065	533912
15414	36337
106308	55098
10382	143975
149383	2009
4661	89659
519765	520867
38264	420924
18953	43898
533550	533551
120968	41505
34937	458478
135284	69108
169835	180682
47712	47713
28722	37175
16667	884
5415	66028
25584	79919
111605	84218
36883	497150
223886	485133
33833	67597
185260	408229
369026	369027
506390	506391
49993	82421
125134	265243
119163	52638
255854	498792
427314	467891
121688	276978
379884	379885
33580	7766
15309	233784
146730	35414
202374	361454
350100	350101
424129	424130
166793	5671
18859	380056
167040	319
329301	4398
135463	33176
164613	372037
161013	1933
186076	7856
10859	112330
23573	23574
15309	4368
407860	80722
118125	305640
121510	48082
103150	103151
282398	45256
281292	66545
19471	44487
223834	491669
8023	8024
109620	519525
2265	4052
240025	240026
108064	108065
157291	5456
437617	437618
148000	148001
109656	186380
176844	260919
181860	378213
533892	68796
201923	98201
14958	331120
11092	2711
18756	243347
185102	328941
175331	40930
112586	42034
10523	127922
13113	23355
36393	36394
17589	23743
371551	371552
249217	249218
167858	9899
29603	4393
52854	52855
276211	387242
161847	249353
6202	63417
36435	423010
183693	183694
112991	391176
55618	8580
277501	429072
31173	34598
104249	69251
21513	5043
320989	320990
113200	3297
186712	74513
101293	338806
196596	98155
19133	32801
389211	62218
21894	21895
119919	61324
163624	65109
362230	362231
2389	27078
374226	374227
190838	80717
104022	481803
159608	192666
19200	434585
357396	357397
1286	32854
3373	3857
169735	3938
198963	198964
114818	43395
19500	5715
21549	55843
102394	284727
153266	81111
375196	53294
105170	105171
215232	57533
105410	39841
109620	71783
167741	40792
197916	20537
1934	500448
110821	8461
135615	460135
24179	351014
100843	136896
408592	7995
160814	44585
198566	34022
188892	221800
21693	30022
205900	205901
105828	43527
19500	41484
13756	65637
20010	82022
319538	533279
162533	162534
39445	7842
1707	89972
5585	5586
283393	370133
288291	9184
419379	419380
204514	386524
23215	42237
356199	45075
249357	27456
447043	99638
325456	325457
18840	488627
227279	46726
11887	168740
15730	361687
16724	66683
19359	50754
143217	334716
149443	356186
4627	495713
37402	77288
114729	140981
3863	73218
25853	39229
347020	347021
506899	506900
453482	98770
536281	536282
134750	90837
151931	20715
369720	501268
233069	28646
42448	68531
14233	463125
101999	230980
13248	6421
19103	49877
31805	31806
24259	28838
32233	55922
63555	73326
28132	5715
261425	412084
11917	136954
24009	36677
19611	88053
450435	83557
21512	407394
161749	47817
20127	228378
506774	506775
128303	69043
121882	45535
22131	73755
386621	386622
252178	252179
15414	176811
105275	125453
19396	56332
40753	456661
163809	163810
197141	197142
162755	84983
24396	3664
11091	11373
153191	84895
300073	51586
224602	41487
126645	126646
2265	396726
152655	152656
102930	166793
290657	93259
172224	7721
29681	29682
1448	5278
124160	486317
292239	67043
157840	23150
101439	464030
33427	435893
11091	13049
146425	16686
220888	220889
6994	73768
387366	387367
70416	70417
227807	508332
115547	192453
500360	7880
340141	34883
55429	70340
43042	570
2026	5913
69522	75290
107152	41977
117775	9246
322215	405922
24861	310176
9724	9725
126311	39841
243144	243145
338234	423662
434605	43471
128005	97812
115678	53337
15529	230737
152975	78257
331065	331066
14142	54786
24397	420663
1155	501660
137886	84974
448824	8358
151627	313742
255220	255221
396726	9006
31645	376998
40101	61581
395381	74656
323656	76977
170676	279554
111301	33427
189337	29501
172741	172742
3419	88116
264164	6804
175351	175353
19980	9848
138287	142825
78062	78063
218290	532669
3956	400
14014	156430
47650	90839
27511	74747
261230	26512
106054	73646
192080	192666
69205	7148
134907	266349
121137	54221
45756	59391
333065	425764
217666	217667
15888	249117
186075	7856
2264	6749
65	66
115459	386010
84890	84891
46040	533489
374947	374948
215502	49374
27636	6802
37759	83628
102817	1596
42587	66853
35759	7553
203602	203603
133306	133307
15139	480900
20931	87432
25733	55850
41923	450611
252477	94463
206920	83825
114238	79254
27359	29715
279554	9848
9172	9900
361993	361994
19308	22373
178643	87385
12631	133702
38557	38558
413833	6129
2026	333006
17064	17065
163386	169552
18442	75398
508057	7109
503312	503313
189685	189686
357707	357708
276725	330072
306183	306184
20931	96905
30684	32668
103952	108585
172111	383030
27331	7708
22508	55070
19500	28722
11477	1287
53972	53973
80722	966
10899	47392
297643	35222
183561	183562
40998	91720
21010	27218
76144	90124
216544	329317
288925	288926
39890	44609
367745	68531
2474	9724
1772	444657
10696	23798
24735	28270
325903	325904
382261	435746
10796	204525
234882	35787
306895	306896
37340	47413
33770	33771
203896	95550
67800	81764
451432	494260
101576	140494
11263	3596
313840	49764
163938	83530
145489	19200
395896	58860
10859	49696
105409	12591
24571	6202
512812	535899
196439	5009
267688	96149
413179	41663
163624	68431
129972	45091
3794	85165
138134	53467
177984	58130
23013	356383
118625	218560
242154	80454
170888	271777
1179	76908
33360	42237
306595	58460
299890	88319
23206	58097
10248	464913
27039	27040
133808	261990
37870	416755
366239	366240
485133	517610
31005	87541
22650	9811
19390	86675
112991	377233
245447	245448
419917	419918
50910	80699
251032	283089
132082	194223
106443	29593
142825	7918
118125	72620
223259	223260
115216	154215
26383	70873
12810	492414
226370	39226
466114	466115
23018	33580
145012	3750
331461	6290
185894	82330
25203	45986
146735	376342
489162	489163
1934	200163
34451	7339
241356	435893
21131	8875
10720	74200
21356	52884
236361	36030
6781	79409
118125	82022
386552	62335
134908	266349
202602	261990
169184	38966
482471	72639
138317	140540
328133	371910
70386	70387
169735	19329
124704	500448
164702	25160
14930	181662
47579	57175
448999	449000
189654	93259
100533	308115
100795	30022
214184	397227
12951	70873
117180	72492
38552	73449
59499	97101
311347	87949
75128	75129
334190	334191
318636	90995
255743	359206
117174	124137
20750	254060
245591	9190
124448	34695
430135	430136
17824	99035
287297	97938
23615	497541
100795	123387
12406	48565
2711	35931
12131	7295
513687	513688
535074	535273
183015	51922
231099	254903
138441	60398
133409	88844
60219	60220
158000	19138
27511	42789
107328	2389
107328	57175
37376	37377
291994	298995
25765	95224
357445	528792
17156	175543
189337	29715
36634	74742
14892	8975
40441	571
207701	283573
182469	182470
14230	14231
173667	95342
259369	86904
56676	56677
37057	69735
47178	51956
32234	32235
509222	509223
306596	65693
112253	83262
19435	43909
28647	76908
168222	25196
19396	90589
12132	51586
353530	53687
449755	46135
285352	33427
188110	209607
18765	237335
199894	199895
477715	88601
242155	40059
204524	86522
101576	116966
200163	384744
44609	9874
238459	238460
138229	8885
23786	64429
146267	247645
388163	388164
107009	39841
476205	513976
20204	64674
187764	187765
36297	45091
228387	228388
235546	235547
187155	37653
147111	305904
17589	21996
255090	501733
127751	305724
140110	3902
112900	180790
280624	280625
18753	34135
376525	85366
35301	7918
160	189654
121960	459439
5313	5877
10562	75917
1286	40752
128021	420304
4550	50006
391386	80199
198406	29377
374009	483925
317879	61833
126426	67439
12131	412601
394991	494295
49460	69708
10321	67303
332992	77505
248095	248096
137970	65730
38172	43845
10564	1809
26095	31229
200643	259483
172822	172823
202607	202608
177418	230123
485697	82391
277231	380307
333095	424110
233638	247161
161680	94094
24473	53467
25852	407394
146988	18158
19200	7707
107009	42548
163958	331689
27083	450453
122685	285215
235492	72303
114719	800
255322	255323
215339	215340
4506	48082
24861	37175
18531	9246
17100	27082
235492	430696
506985	506986
50061	82525
11263	14695
205611	355907
123836	5358
335874	389668
42994	66111
59335	94530
120984	56634
16625	16626
212338	251383
226437	52883
199769	395232
210504	248989
23013	35448
163094	311783
328968	402276
256544	470416
106721	274946
18424	19240
247339	516367
266651	4920
13248	8469
9353	9593
100299	179536
25494	25495
299890	55530
190686	321669
253438	96905
132600	267413
315198	50566
443579	443580
112252	112726
30277	67666
450504	450505
170712	501697
220492	220493
179866	39119
54771	86070
139144	438563
17317	48491
48424	497174
10329	24473
101737	48171
146116	1474
465336	465337
407394	66627
138229	38296
28271	4052
120984	56633
318827	318828
11888	3663
332123	79805
292052	49879
114616	184095
13113	46237
116117	215545
142706	408610
340457	61556
141154	276403
57517	57518
46731	5877
14288	54065
490274	490275
150525	69522
222234	364817
294853	8553
282995	433555
446828	446829
240956	393189
162078	5058
41597	5313
332024	463333
9519	9704
168328	227690
103328	44203
11796	197922
365991	38854
215709	215710
180504	29063
11033	63627
10012	17159
2010	34522
13143	15494
10562	5358
102249	98015
28722	305640
43488	81588
517626	517627
190003	58918
536721	536722
200237	233989
43413	9848
14287	146547
213681	45544
216793	242268
115043	115044
164664	164665
286893	286894
280018	395458
130570	6577
191297	255104
122417	55867
29379	43845
111301	86522
145	56440
1179	24396
159020	56761
310365	310366
18655	31586
214006	367829
24734	6749
343974	9046
156759	30340
6001	99593
265558	287832
2015	354705
37130	7975
146421	146422
276316	353667
18157	214
14318	79955
153997	211224
265344	265345
13880	15632
14287	14999
178985	178986
4368	8801
37056	447193
525	9662
25503	956
108892	296831
399982	410331
72111	9848
247558	247559
24386	41524
315734	502732
158845	254282
141315	190833
322141	58460
321199	394849
14002	455112
11174	24607
103181	416759
213280	213281
188013	71837
40488	524210
13880	4818
94844	94845
127575	144303
138134	16199
42086	87832
28370	84652
261950	348144
197842	197843
65116	83500
280544	63091
133157	261230
178686	77414
132025	48134
264827	405837
34522	82970
55070	71508
362870	362871
304867	537464
203006	36872
19572	9356
145013	82970
45946	6208
24118	99593
42034	6542
206897	8968
183295	183296
14361	80454
14761	9740
29715	458478
297771	79638
14926	5358
438413	438414
501692	80291
166126	189329
219077	93178
201202	389952
117302	48832
310176	83500
1179	5279
454903	454904
146824	28646
457034	457035
13068	357256
29994	3507
382260	382261
183478	75370
228394	487973
395536	467872
37620	60557
46040	89059
147551	147552
532246	532247
28089	28090
19138	46902
15263	345091
10565	233784
44780	4661
142132	96277
467584	467585
107298	40354
278330	80043
13430	14142
319669	319670
245691	30621
156881	262395
176072	249438
12063	159405
186076	18893
24264	32945
11263	118125
176463	299756
89404	89405
49732	5313
354454	64702
17675	63604
326377	92145
369374	369375
18419	76977
17456	364063
117605	402937
19396	5664
159609	256479
316330	316331
116687	74893
112087	54063
62973	62974
237631	35588
118879	118880
1319	258694
320866	460568
1809	46047
180082	180083
306492	306493
146060	454728
159	163227
182403	255431
411903	492770
57183	99601
133020	206316
198542	33064
336734	452479
402428	436456
29505	6076
262058	85092
109374	83759
150015	170910
145465	60889
187191	88500
298137	70186
69862	90589
47967	52933
238442	39228
321029	483256
70186	8387
311612	441
241490	241491
33104	33105
521282	76194
29691	639
417942	417943
19199	362986
111209	262390
134237	9037
403141	403142
138352	138353
167280	53616
178990	329665
42845	6426
18300	405955
47507	5556
41598	48654
374225	5338
10565	6312
172728	205608
13322	167040
2009	28713
5450	56332
251149	251150
145814	512812
334420	5555
57298	60125
43060	73683
204974	436260
319622	332340
10810	61284
110821	54444
160127	160128
69726	72285
226677	50199
14412	245691
149869	235686
173822	450344
138229	6748
105306	34522
154937	364549
37670	61792
343976	47300
116515	116516
55462	55463
2607	55150
13736	262568
285934	426337
407036	8685
158845	364063
157203	328420
184098	239546
2996	57706
251091	440206
62590	9072
43677	86107
105883	65294
21970	27891
149220	73570
179006	5964
1449	168740
121509	8685
181114	28831
2166	54207
209566	342810
29664	37961
11796	230980
308599	74605
17966	21920
23908	58460
189739	189740
146128	244584
182091	36059
157698	244951
191625	476074
46666	60739
159868	385614
27477	462648
399168	399169
205500	9959
106170	258609
201858	27700
115974	138686
107663	80992
407871	407872
409146	409147
130137	9662
37213	87187
56809	64083
140528	274247
106791	185
142912	54837
5314	6069
91078	91079
502305	502306
102815	356237
11269	88918
359005	360228
14810	240809
166717	191815
27841	34014
111915	431087
30047	354054
131001	31049
264198	478706
100843	367829
186747	58807
373489	409043
12648	195467
124704	8461
88011	88012
123387	19139
112726	36882
31006	66626
150144	150145
255824	428410
10730	316967
77023	94884
388601	97612
66256	9827
148394	347232
161299	23813
26299	40109
213057	363040
84516	84517
50624	50625
249357	6952
304981	456945
117692	205358
24734	97623
118324	273255
169985	9443
169480	169481
10796	2711
201858	36244
55890	7641
137167	351014
26346	94996
158845	74655
452695	452696
1933	376998
147756	268447
16919	65381
13971	18345
63316	643
157765	44517
116375	401554
251578	37332
114847	114848
8083	83628
18366	51266
134695	432782
12252	41716
480900	98264
374708	374709
1271	334139
412437	54117
185115	94408
197399	94926
315888	315889
12775	146555
84698	8839
79337	79338
122236	196593
157597	314542
175335	66627
473217	473218
156202	226411
54786	55974
126186	180256
312444	398788
179011	25230
61774	61775
20223	31711
138167	25573
28855	28856
216989	80927
328478	328479
121882	145009
20868	9739
60098	60099
24572	27359
181986	223127
118353	27437
315516	62376
22699	298098
371680	402690
49758	49759
313969	313970
30763	30764
5272	8041
65633	65634
33251	489
12441	179011
133020	186380
26593	301528
2712	72620
265181	91766
192176	47392
468266	468267
313157	503228
134957	151042
25695	7059
16685	190332
384744	49696
109311	18839
182190	182191
32701	32702
17100	24471
233898	281292
1010	1011
20190	64428
280273	410245
16472	91973
11175	280380
383840	63682
11092	517514
113322	226715
204589	51097
1718	23215
216055	231395
122287	48085
42237	72573
351009	41535
210079	252894
12264	201255
159	24396
125925	331460
21920	99696
100703	51057
6613	8040
19159	213440
18091	52949
120779	24785
2756	413008
146547	49460
124786	430036
108926	122549
25433	516976
12252	322141
391176	48424
181072	528215
78084	9661
186538	36354
230446	331577
27890	53499
206316	25230
347565	374134
504872	504873
78631	79054
14695	37175
11264	14926
174259	341484
238960	28463
20204	37759
11168	21548
42586	66854
154703	57407
89817	89818
451439	451440
102042	9588
114676	86107
20772	38489
124705	35301
60914	6803
27841	449755
424208	76319
154215	42832
28647	93259
191368	79825
456844	525378
37916	46237
72799	72800
21996	53324
11397	23355
55530	68431
167650	32951
238363	238364
170792	510358
179033	59377
1961	36057
260750	5593
421231	421232
194530	480581
11497	34186
526	55922
24261	7261
137420	343808
347725	9862
143079	282257
15280	15281
290657	598
10235	99419
244584	50588
34348	5908
107492	295282
129304	57845
105828	9143
379555	481803
179880	47340
223391	233903
302438	302439
35226	4139
179012	47480
574	575
29614	482471
15289	89405
35414	5715
125257	400060
323676	325687
181662	5664
110264	63979
174690	9522
159789	297026
250577	67761
152719	308770
241413	302189
21960	21961
7765	9245
31715	4133
18840	30865
489320	489321
28099	28100
19943	22767
187155	2605
16472	388715
12179	12180
302967	498325
11263	364063
204063	204064
5663	6312
135656	135657
331006	331007
40724	53120
61757	6897
405943	497174
386010	67303
199572	239003
225472	225473
19199	24473
127660	6740
14158	76319
19115	5259
13939	86882
96462	96463
119933	278716
109728	13513
109791	5877
292801	5064
11507	13323
62335	87132
10095	64788
416514	41808
85811	877
250380	250381
146	166501
255833	62423
201815	306746
423010	46902
101260	496165
206739	206740
32422	63168
20010	40982
299890	35931
18324	191817
159	233069
51057	57489
4282	4283
83939	83940
129008	143917
48411	70536
169045	188341
232017	40700
44628	52637
11521	6614
359589	488974
304357	304358
251962	94097
11186	16837
5980	74056
305640	74656
22153	60930
160960	245163
185396	219737
51851	98562
35931	41598
796	797
22538	36481
433774	55968
141304	164281
209817	209818
328991	328992
293035	96545
47195	56216
123387	178686
253438	52837
392448	80319
188586	222238
19628	7632
13322	74547
49732	53296
105997	13513
283908	456265
424271	97965
188399	21612
55286	55287
206088	233587
176915	176916
34756	47724
176811	64334
33579	5672
198542	65240
10011	126397
393458	393459
392509	87785
311453	518767
2266	57305
3742	48228
490634	490635
217775	451333
532672	532673
11091	57359
34456	5557
20127	24437
18892	428444
12888	42017
10813	38185
409457	409458
268980	57247
44729	7110
297769	297770
136017	58615
158118	26704
106997	57359
171986	171987
24438	25673
122573	308988
297063	383912
136509	239828
20385	26731
533571	533572
11091	299890
16782	5313
298024	528283
233784	244491
412876	412877
224041	229668
106656	114630
62749	62750
26926	294029
131699	39940
125218	146116
191425	53693
57539	693
183290	313042
217123	77699
15098	67801
42603	42604
252997	361306
18819	60836
468490	468491
1933	21807
57120	60957
413257	413258
113595	61549
267305	90528
286868	286869
100886	6420
44729	84086
56023	58575
46985	58864
202968	34253
152766	231298
22145	22338
366585	366586
320907	437719
114237	38185
8997	96437
186736	451347
158845	31712
470401	472920
122585	280380
361687	92946
171391	85092
355750	355751
225553	26324
15141	47316
254282	37175
72545	82869
115989	3459
120515	44704
109124	13513
121331	186470
401979	517557
19115	29615
244926	478399
1179	12132
177855	211052
122606	338609
518364	518365
33430	5313
68962	9017
206653	206654
121331	202025
125453	229050
175269	35427
38296	46237
18918	69707
112180	132417
170572	92050
305800	343876
206113	69033
1286	18954
250545	91540
326456	8074
145902	152535
228552	31113
142009	305789
46465	67410
91232	91233
8024	86296
107878	67777
174995	450504
194480	29585
62747	62748
78945	94053
13323	141129
185238	244429
145902	73323
110821	23355
497018	497019
157027	84135
105997	198910
129234	55782
131973	40301
383586	383587
1287	178040
107053	170004
42612	8694
287314	288959
2675	8801
34884	356100
56216	56680
14893	251425
171971	176844
17210	27660
105913	105914
168740	97339
112586	7087
267584	76915
24793	65980
231298	80440
4033	45985
182737	194344
64234	93680
119386	199572
52546	67697
6817	6818
185972	348276
170109	207401
12442	66853
106353	14815
35003	6380
32503	41171
249064	466036
6614	67318
258082	258083
170142	437411
121509	9172
123211	25459
4039	6275
137496	55061
103065	20322
125550	60095
101188	101189
121115	232271
410067	528030
30130	81588
386010	8685
3794	8685
105883	54065
38512	7305
156267	156268
4139	91715
108586	108587
137808	137809
352395	391479
278679	32331
281394	93934
121220	47051
223251	416711
174908	99958
154968	68442
28174	6380
147725	45403
470470	470471
236179	443005
190413	190414
43605	5359
483293	483294
118	204613
529450	529451
65109	66256
35078	35079
481318	481319
513503	513504
27444	92189
192106	192107
200972	73402
153569	153570
139707	59326
22360	93481
63829	63830
151749	189461
17303	76916
309155	43772
227601	27331
1931	52331
18857	45349
339737	339738
55734	81454
4049	4050
26695	38545
215539	215540
55793	935
472293	525871
14361	387467
123002	53518
138752	138753
242102	33032
2250	439050
356353	356354
101698	17271
165541	165542
23355	27208
102866	33118
351488	415797
344914	470776
446068	82229
17456	43605
72620	82022
14761	20868
156881	177223
505886	505887
169735	25911
11056	3113
177532	177533
315016	49800
191931	412447
303028	83032
27437	30722
423942	488376
37759	65295
52451	52452
122390	9953
10495	120209
27460	29716
119794	83186
130137	30048
371195	371196
23743	5902
230980	295282
155654	186
13778	4039
100968	176230
229696	67254
17966	45535
423825	423826
219753	4251
256429	29005
2322	464913
175670	30449
1717	231298
109956	62456
231158	231159
314542	473817
115049	44193
17135	44317
405956	405957
47990	50405
414094	414095
173118	72030
126423	336822
184643	2049
15730	348276
83976	83977
29774	454301
194078	8314
430725	430726
59829	72528
1286	41716
453360	453361
287992	287993
21013	54675
1893	883
186712	7765
192281	340233
34681	69441
100806	10322
431229	431230
156371	23718
272105	64960
26325	43753
138900	224370
241243	402513
363121	88617
392713	486249
112330	11476
21693	237297
35033	51057
327132	51073
284697	284698
47792	57558
2980	37681
127894	48885
361449	453349
63753	89487
19199	74655
310780	64045
18345	285570
201307	201308
4141	80532
450453	7446
148045	33117
30130	36297
357555	78782
484892	484893
1973	89084
46135	8377
118125	35932
42615	6001
285666	412084
360206	360207
37001	37002
306536	306537
7855	87684
136524	90142
44496	9246
228624	228625
143954	143955
25549	255767
14930	2509
18819	25714
408728	408729
10436	244491
1070	87333
10321	254282
387674	387675
10330	14926
13049	362986
225595	246558
106430	48806
112726	410245
30554	9827
15953	5449
10161	77833
119386	55350
152975	221666
341311	85811
24989	8040
164666	38174
24271	34456
237974	237975
290258	338055
403813	403814
12944	22949
367785	367786
200787	21728
18244	1931
106306	14169
144197	393389
267454	513505
179168	84930
269743	450154
161653	374666
113321	36518
147601	16055
261230	6443
300562	95355
188122	251962
341263	341686
236160	51263
319344	380409
313563	8973
305405	462536
121521	129480
49445	55774
18029	18030
41484	43544
13323	136017
10771	58127
51167	51168
11392	42615
516348	516349
141594	141595
484412	484413
228993	266365
297931	44392
150213	182287
219966	88599
59966	98304
189704	189705
11877	446933
468596	468597
158588	516360
133641	48501
389767	434002
235390	42597
164344	299042
143903	93132
149596	312781
163624	9036
139755	29357
37164	405943
334048	43091
269394	378997
8620	93514
209480	325609
1448	189654
38959	5258
48494	68209
85662	9245
396726	5514
221723	4079
112458	156994
23547	383634
336264	438439
16832	298210
113746	49856
4121	59926
204453	429519
37675	37676
11069	16064
245144	59478
19199	48082
12442	42587
122339	32503
152767	214006
101046	208506
535602	535603
105313	69033
348455	4250
35905	60872
134	49500
113716	29798
356727	356728
457083	457084
367745	46135
122390	41864
23204	78782
204524	7016
10330	65116
166939	196873
319	7861
171730	277643
149060	191821
113143	49207
297580	305640
341811	78398
16783	8041
24180	59166
396732	396733
196676	290107
161564	5071
299206	43345
111917	111918
500867	88887
158031	167709
3596	65116
123300	93406
101802	62590
155339	440515
105883	27359
436351	9184
55478	55479
13971	33118
805	885
485501	485502
30022	41716
18420	279554
368803	368804
521282	9932
37169	5671
111905	55530
139301	161595
30449	377215
132699	148165
11507	48099
155895	60781
182684	260749
139755	162836
174037	248590
20342	408110
1179	459439
122548	453482
24009	24597
23204	95842
376718	96603
34937	4476
463757	98605
147756	95224
38951	38952
176360	176361
489831	489832
137223	36994
1449	70681
23506	485800
489102	489103
317498	46957
15889	86569
6275	85811
122694	12401
134686	376866
224226	224227
120330	52660
127894	93160
142748	142749
106141	449532
100795	18954
218590	94172
328467	328468
58427	62764
155197	98053
13113	147595
344494	53094
67303	80301
180359	9702
237689	237690
16839	16840
323564	323565
163674	184620
285352	5715
329301	525700
461605	461606
125453	48424
105925	24862
352493	352494
222129	222130
158963	158964
340141	48936
12967	78435
189337	65850
14003	159405
11203	81854
100982	223612
351014	48501
192079	256478
1032	121868
103795	422627
16199	57359
105882	458478
114534	329540
16731	16732
32570	32571
145914	48654
42810	96905
254281	67303
199646	50267
142825	178040
33905	5775
278679	32330
145561	284291
533021	533022
5358	7708
161372	369779
103098	38255
105884	15291
7391	74355
237392	278070
180256	89059
183068	198634
239378	3543
151793	254150
2264	31645
198236	74453
179005	353530
15140	33360
140493	82856
173692	31723
11887	412601
134237	23803
12241	35930
358289	60915
125453	294219
20868	76319
50588	85708
49732	8041
14026	4114
317	318
60503	9900
12652	295505
105313	39353
171925	312898
163624	310176
122478	372964
112252	131784
132587	294853
18355	55435
178715	9228
146532	296153
155548	88252
26786	33293
2893	40724
502174	502175
11263	20607
113531	197508
116966	128943
81600	81601
59681	59682
86344	86345
153159	188723
337035	51127
46839	94479
19628	512028
11476	31646
189245	97930
252	37817
25454	324870
221389	478277
20384	4495
137496	40982
167998	229473
272831	537464
161013	38296
485176	485177
28	59657
145998	145999
119578	135295
5913	62336
111301	7707
377234	48424
170867	38883
237164	359352
46763	46764
146547	480900
1920	96291
18244	30765
163822	30475
24793	54894
105275	113287
10329	35932
56068	82166
11140	99904
23410	79295
117934	436634
171727	64538
5358	74655
127410	127645
211534	211535
14798	52025
28091	6103
109202	216544
